No	Time	DC/AC	Value	Unit	AUTO
630	17:40:21	DC	-048,8	V	pass
631	17:40:21	DC	-048,7	V	pass
632	17:40:22	DC	-048,7	V	pass
633	17:40:23	DC	-048,6	V	pass
634	17:40:23	DC	-048,6	V	pass
635	17:40:24	DC	-048,5	V	pass
636	17:40:24	DC	-048,5	V	pass
637	17:40:25	DC	-048,4	V	pass
638	17:40:26	DC	-048,4	V	pass
639	17:40:26	DC	-048,3	V	pass
640	17:40:27	DC	-048,3	V	pass
641	17:40:27	DC	-048,2	V	pass
642	17:40:28	DC	-048,1	V	pass
643	17:40:29	DC	-048,1	V	pass
644	17:40:29	DC	-048,0	V	pass
645	17:40:30	DC	-048,0	V	pass
646	17:40:30	DC	-047,9	V	pass
647	17:40:31	DC	-047,9	V	pass
648	17:40:32	DC	-047,8	V	pass
649	17:40:32	DC	-047,8	V	pass
650	17:40:33	DC	-047,7	V	pass
651	17:40:33	DC	-047,7	V	pass
652	17:40:34	DC	-047,6	V	pass
653	17:40:35	DC	-047,6	V	pass
654	17:40:35	DC	-047,5	V	pass
655	17:40:36	DC	-047,4	V	pass
656	17:40:36	DC	-047,4	V	pass
657	17:40:37	DC	-047,3	V	pass
658	17:40:38	DC	-047,3	V	pass
